latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.12191,76.74554,336.3,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,305.14,1.7,D,0
29.12346,76.74588,334.29,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,305.18,1.81,D,0
29.14175,76.86625,331.96,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,304.87,2.97,D,0
29.14503,76.8646,330.75,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,303.51,1.59,D,0
29.14959,76.48429,336.58,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,307.62,3.73,D,0
29.15036,76.90051,338.86,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.42,4.9,D,0
29.15343,76.89898,337.84,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,305.22,3.59,D,0
29.16567,76.91411,335.14,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.57,1.18,D,0
29.16863,76.91261,337.28,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.34,1.37,D,0
29.16992,76.93109,343.27,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,305.65,4.41,D,0
29.17277,76.92965,344.19,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,305.61,4.74,D,0
29.17902,76.8961,351.91,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.85,5.55,D,0
29.18609,76.68343,335.89,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,307.73,2.98,D,0
29.22153,76.70528,337.16,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,305.01,2.84,D,0
29.22681,76.84863,347.91,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.87,3.64,D,0
29.23085,76.49245,333.84,0.44,0.63,2025-05-16,713,N,VIIRS,l,2,306.65,3.36,D,0
29.23423,76.48163,335.29,0.44,0.63,2025-05-16,713,N,VIIRS,l,2,305.99,2.79,D,0
29.23648,76.46627,333.76,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,306.43,1.7,D,0
29.24162,76.70449,332.8,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.83,3.43,D,0
29.24272,76.70886,347.57,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,305.29,5.95,D,0
29.25535,78.06534,340.75,0.36,0.57,2025-05-16,713,N,VIIRS,n,2,302.19,3.28,D,0
29.27338,76.78355,333.01,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,304.47,2.68,D,0
29.27526,76.99812,330.14,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,302.87,1.48,D,0
29.27702,76.19064,335.89,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,305.48,2.33,D,0
29.27927,76.99733,331.77,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,303.37,1.82,D,0
29.27998,76.59252,333.04,0.44,0.62,2025-05-16,713,N,VIIRS,l,2,305.25,2.14,D,0
29.31272,76.70072,333.44,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,304.39,1.08,D,0
29.31435,76.70042,331.29,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.5,1.37,D,0
29.33227,76.85287,333.13,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,301.88,2.31,D,0
29.33332,76.85713,341.34,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,302.98,4.31,D,0
29.33472,76.42065,334.64,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,306.48,3.71,D,0
29.33667,76.66982,332.47,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.73,3.07,D,0
29.3404,76.81335,337.9,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.06,2.01,D,0
29.34223,76.66805,331.16,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.94,2.17,D,0
29.34271,76.81268,337.16,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.31,2.76,D,0
29.34599,76.44141,367.0,0.44,0.63,2025-05-16,713,N,VIIRS,h,2,307.92,10.52,D,0
29.35234,76.63642,332.63,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.46,2.65,D,0
29.35553,76.1618,335.27,0.46,0.64,2025-05-16,713,N,VIIRS,l,2,305.45,0.92,D,0
29.36178,76.407,338.63,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.38,4.07,D,0
29.36193,76.45213,337.61,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,305.53,3.59,D,0
29.36285,76.40797,341.03,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.22,4.86,D,0
29.3629,76.41152,331.85,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,305.21,2.73,D,0
29.364,76.41248,341.0,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,305.8,3.37,D,0
29.36402,76.41605,337.54,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,304.73,2.73,D,0
29.36515,76.417,335.84,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,304.29,3.37,D,0
29.36854,76.40971,342.94,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,305.28,2.73,D,0
29.37635,76.83884,335.64,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.71,2.32,D,0
29.37887,76.83814,342.08,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.55,4.52,D,0
29.38491,76.76688,331.78,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,303.01,4.02,D,0
29.38599,76.77118,355.98,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.67,4.02,D,0
29.38651,76.84493,334.11,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.04,3.5,D,0
29.38949,76.29602,367.0,0.45,0.63,2025-05-16,713,N,VIIRS,h,2,308.23,11.16,D,0
29.39747,76.30335,336.23,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,307.38,2.24,D,0
29.41131,76.38258,346.22,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,307.64,3.65,D,0
29.41489,76.74337,344.8,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.83,4.51,D,0
29.42271,76.5483,332.72,0.44,0.62,2025-05-16,713,N,VIIRS,l,2,303.52,0.7,D,0
29.42506,76.83272,335.92,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,301.81,3.17,D,0
29.42611,76.83697,337.78,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,303.07,4.95,D,0
29.42786,75.94136,335.88,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,304.82,2.5,D,0
29.44513,76.49312,332.95,0.44,0.62,2025-05-16,713,N,VIIRS,l,2,305.81,2.5,D,0
29.45956,76.55083,350.08,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,305.19,5.95,D,0
29.47253,76.65095,334.89,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,305.4,2.6,D,0
29.49644,76.52937,330.68,0.44,0.62,2025-05-16,713,N,VIIRS,l,2,303.19,1.0,D,0
29.50228,75.82429,332.67,0.48,0.64,2025-05-16,713,N,VIIRS,l,2,303.95,1.34,D,0
29.53688,76.86206,331.7,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,302.4,2.55,D,0
29.53792,76.86629,331.59,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,302.65,3.06,D,0
29.5454,75.56493,343.38,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.89,5.79,D,0
29.55462,75.42096,335.56,0.5,0.66,2025-05-16,713,N,VIIRS,l,2,306.4,3.08,D,0
29.56145,77.91703,342.54,0.36,0.57,2025-05-16,713,N,VIIRS,n,2,299.06,4.39,D,0
29.57206,75.91205,339.31,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,305.68,3.2,D,0
29.57419,75.91029,335.44,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,305.42,3.67,D,0
29.57902,75.84214,338.13,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,304.22,2.83,D,0
29.58111,74.98245,333.41,0.53,0.67,2025-05-16,713,N,VIIRS,l,2,305.76,1.94,D,0
29.58249,76.95168,330.04,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,304.09,2.33,D,0
29.58352,76.95586,334.84,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,304.26,2.33,D,0
29.58897,75.1599,342.03,0.52,0.67,2025-05-16,713,N,VIIRS,n,2,307.14,3.22,D,0
29.59654,76.66035,331.78,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,303.2,2.7,D,0
29.59762,76.66469,341.22,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,303.47,4.32,D,0
29.60122,76.7748,333.62,0.42,0.61,2025-05-16,713,N,VIIRS,l,2,304.32,2.02,D,0
29.61205,76.4561,341.87,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,304.86,2.9,D,0
29.61384,76.45637,337.45,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,303.77,3.51,D,0
29.63339,76.73684,334.97,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.28,2.01,D,0
29.63494,76.61111,331.03,0.43,0.62,2025-05-16,713,N,VIIRS,l,2,302.91,1.35,D,0
29.68394,76.54347,333.78,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,303.45,2.44,D,0
29.68846,76.87047,339.4,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,305.15,2.39,D,0
29.6897,76.86975,335.93,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,304.53,1.77,D,0
29.70387,76.55119,342.66,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,304.55,3.77,D,0
29.70605,76.26675,343.45,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.07,5.51,D,0
29.70614,76.2912,334.38,0.44,0.63,2025-05-16,713,N,VIIRS,l,2,305.49,4.83,D,0
29.70728,76.29572,345.64,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,306.69,6.62,D,0
29.71914,75.50752,333.75,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,303.66,4.11,D,0
29.72044,75.51253,336.63,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.19,4.82,D,0
29.72655,76.34792,339.57,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,305.79,3.45,D,0
29.75825,75.36247,342.42,0.5,0.66,2025-05-16,713,N,VIIRS,n,2,305.61,6.22,D,0
29.75907,75.35934,344.61,0.5,0.66,2025-05-16,713,N,VIIRS,n,2,305.9,6.24,D,0
29.77531,76.03092,343.19,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,305.82,6.67,D,0
29.77612,76.81984,367.0,0.41,0.61,2025-05-16,713,N,VIIRS,h,2,305.46,6.61,D,0
29.77649,76.03558,355.88,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,307.16,10.26,D,0
29.77715,76.82405,352.55,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,305.89,6.61,D,0
29.80529,76.85111,333.16,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,305.37,2.28,D,0
29.80617,76.84642,331.15,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,302.55,2.19,D,0
29.8072,76.85061,340.95,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,305.0,2.19,D,0
29.8097,76.84518,333.41,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,303.02,2.28,D,0
29.81283,76.8577,349.05,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,304.73,4.77,D,0
29.81468,76.85722,348.62,0.41,0.61,2025-05-16,713,N,VIIRS,n,2,304.92,3.55,D,0
29.81479,76.13833,337.3,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,304.79,2.83,D,0
29.81798,75.69443,344.13,0.48,0.64,2025-05-16,713,N,VIIRS,n,2,305.58,5.27,D,0
29.81894,75.54988,338.83,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,305.81,3.28,D,0
29.83453,76.63575,354.02,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,304.16,7.59,D,0
29.83617,76.80959,334.0,0.41,0.61,2025-05-16,713,N,VIIRS,l,2,304.8,2.78,D,0
29.83657,76.03407,337.76,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.89,3.33,D,0
29.8369,76.03069,336.25,0.46,0.63,2025-05-16,713,N,VIIRS,l,2,306.43,2.18,D,0
29.83981,76.87157,335.61,0.41,0.6,2025-05-16,713,N,VIIRS,n,2,304.62,1.78,D,0
29.8493,75.60664,335.15,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,304.89,2.0,D,0
29.84953,75.46093,333.72,0.49,0.65,2025-05-16,713,N,VIIRS,l,2,304.71,2.72,D,0
29.85097,75.99396,339.09,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.78,3.13,D,0
29.85252,75.76393,367.0,0.47,0.64,2025-05-16,713,N,VIIRS,h,2,305.91,6.45,D,0
29.85386,75.76141,354.62,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,305.15,5.98,D,0
29.85409,75.45396,334.61,0.49,0.65,2025-05-16,713,N,VIIRS,l,2,304.86,2.56,D,0
29.85508,75.76623,337.51,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,303.95,7.3,D,0
29.87175,76.14742,343.13,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.18,3.34,D,0
29.87721,76.12081,334.17,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,305.62,5.64,D,0
29.8774,76.14556,339.69,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.36,3.34,D,0
29.87838,76.12539,349.27,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.47,7.03,D,0
29.88712,76.89684,337.99,0.41,0.6,2025-05-16,713,N,VIIRS,n,2,305.05,2.79,D,0
29.89913,76.47481,335.02,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,303.44,2.58,D,0
29.92249,74.60796,344.11,0.55,0.68,2025-05-16,713,N,VIIRS,n,2,309.18,5.0,D,0
29.92291,76.83176,367.0,0.41,0.61,2025-05-16,713,N,VIIRS,h,2,306.12,9.93,D,0
29.92381,76.83109,367.0,0.41,0.61,2025-05-16,713,N,VIIRS,h,2,305.78,7.73,D,0
29.93782,75.90099,339.97,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,304.84,3.65,D,0
29.93903,75.90571,344.17,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,305.1,5.3,D,0
29.94085,76.17901,336.94,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,307.2,3.5,D,0
29.94199,74.65586,367.0,0.54,0.68,2025-05-16,713,N,VIIRS,h,2,310.53,8.98,D,0
29.942,76.18356,338.24,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,306.41,3.92,D,0
29.94347,74.66138,342.93,0.54,0.68,2025-05-16,713,N,VIIRS,n,2,310.26,8.98,D,0
29.94758,75.53777,345.18,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,307.84,6.46,D,0
29.95913,75.96005,338.78,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,307.29,3.21,D,0
29.96032,75.96474,335.84,0.46,0.63,2025-05-16,713,N,VIIRS,l,2,306.29,3.21,D,0
29.96398,75.64933,339.72,0.48,0.64,2025-05-16,713,N,VIIRS,n,2,306.62,4.62,D,0
29.96416,75.60158,344.17,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,305.26,3.81,D,0
29.96524,75.6542,350.1,0.48,0.64,2025-05-16,713,N,VIIRS,n,2,307.29,4.62,D,0
29.96906,75.92634,351.02,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.1,6.73,D,0
29.9703,75.83376,342.78,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,305.6,5.82,D,0
29.97267,75.56142,338.79,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,306.77,3.23,D,0
29.97438,75.83348,355.17,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,306.29,8.04,D,0
29.97749,75.45753,333.45,0.49,0.65,2025-05-16,713,N,VIIRS,l,2,304.44,1.22,D,0
29.99114,75.96461,335.15,0.46,0.63,2025-05-16,713,N,VIIRS,l,2,305.92,4.18,D,0
29.99726,75.89757,334.71,0.46,0.64,2025-05-16,713,N,VIIRS,l,2,305.58,3.15,D,0
30.00428,76.04072,332.12,0.45,0.63,2025-05-16,713,N,VIIRS,l,2,303.23,1.39,D,0
30.01245,76.39287,351.56,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,303.73,7.52,D,0
30.01377,76.38889,332.72,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,301.34,4.42,D,0
30.01489,76.39328,340.52,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,302.28,5.89,D,0
30.02697,75.52709,340.71,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,304.69,3.65,D,0
30.03051,75.52796,340.23,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,305.58,3.2,D,0
30.03216,75.93681,341.49,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,305.78,3.23,D,0
30.0331,75.93543,340.97,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.18,2.95,D,0
30.03883,76.15329,332.31,0.44,0.63,2025-05-16,713,N,VIIRS,l,2,303.78,2.15,D,0
30.04788,74.88102,337.81,0.52,0.67,2025-05-16,713,N,VIIRS,l,2,308.4,3.91,D,0
30.05345,75.07517,336.41,0.51,0.66,2025-05-16,713,N,VIIRS,l,2,306.79,4.35,D,0
30.05414,74.95451,343.55,0.52,0.67,2025-05-16,713,N,VIIRS,n,2,310.28,4.68,D,0
30.05523,74.66476,345.33,0.54,0.68,2025-05-16,713,N,VIIRS,n,2,310.02,5.15,D,0
30.06034,76.47775,342.38,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,300.66,3.21,D,0
30.06247,76.1504,346.27,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,302.76,3.73,D,0
30.06277,76.15099,350.02,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,303.11,4.78,D,0
30.07511,76.00819,336.47,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,304.82,3.46,D,0
30.07884,74.72842,354.3,0.53,0.67,2025-05-16,713,N,VIIRS,n,2,311.78,12.63,D,0
30.0803,74.73389,367.0,0.53,0.67,2025-05-16,713,N,VIIRS,h,2,312.32,13.53,D,0
30.08337,75.91987,334.57,0.46,0.63,2025-05-16,713,N,VIIRS,l,2,305.5,1.34,D,0
30.08382,76.1384,356.7,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,305.18,8.35,D,0
30.0841,76.1391,355.52,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,304.91,7.46,D,0
30.08779,74.73725,348.56,0.53,0.67,2025-05-16,713,N,VIIRS,n,2,311.22,13.53,D,0
30.08846,74.66527,343.42,0.54,0.68,2025-05-16,713,N,VIIRS,n,2,311.67,4.68,D,0
30.08923,74.74268,367.0,0.53,0.67,2025-05-16,713,N,VIIRS,h,2,311.88,16.42,D,0
30.11601,76.21651,336.42,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,304.75,2.69,D,0
30.11708,76.0043,338.76,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,305.47,2.67,D,0
30.12162,76.21468,335.93,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,305.12,4.13,D,0
30.1274,76.02087,338.68,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,304.35,2.33,D,0
30.12773,75.11207,336.5,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,305.48,3.07,D,0
30.12816,75.56432,332.19,0.48,0.64,2025-05-16,713,N,VIIRS,l,2,303.01,2.26,D,0
30.12858,75.11103,339.06,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,305.86,3.56,D,0
30.13334,75.89962,340.92,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.31,3.73,D,0
30.13337,75.8981,334.31,0.46,0.63,2025-05-16,713,N,VIIRS,l,2,305.58,3.35,D,0
30.13698,74.87327,346.06,0.52,0.67,2025-05-16,713,N,VIIRS,n,2,310.89,10.48,D,0
30.13838,74.87859,367.0,0.52,0.67,2025-05-16,713,N,VIIRS,h,2,312.21,18.7,D,0
30.14555,75.70564,349.63,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,305.01,6.67,D,0
30.15073,75.44613,344.43,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,305.54,4.79,D,0
30.15213,75.68257,334.84,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,304.31,3.2,D,0
30.15955,76.52972,332.08,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,294.69,6.25,D,0
30.16131,76.00958,336.59,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.54,2.53,D,0
30.16206,75.81881,340.3,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,305.84,3.19,D,0
30.16851,74.94349,337.24,0.52,0.67,2025-05-16,713,N,VIIRS,l,2,308.78,3.75,D,0
30.17085,76.1936,334.12,0.44,0.62,2025-05-16,713,N,VIIRS,l,2,304.53,1.77,D,0
30.18103,75.98948,337.12,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,306.94,5.44,D,0
30.1964,75.09915,342.94,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,306.93,4.85,D,0
30.19662,75.39171,355.93,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.48,7.24,D,0
30.19793,75.39668,341.77,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,303.94,8.86,D,0
30.19896,74.88926,338.78,0.52,0.67,2025-05-16,713,N,VIIRS,l,2,309.64,4.73,D,0
30.19919,74.88658,340.26,0.52,0.67,2025-05-16,713,N,VIIRS,n,2,310.1,3.16,D,0
30.19996,75.39164,354.98,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.14,6.57,D,0
30.20124,75.39662,344.78,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.37,6.57,D,0
30.20248,75.97737,347.11,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,305.52,3.61,D,0
30.20412,74.83512,367.0,0.52,0.67,2025-05-16,713,N,VIIRS,h,2,314.25,13.0,D,0
30.20672,75.49158,338.29,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,303.43,3.64,D,0
30.20798,75.49648,334.14,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,302.7,4.43,D,0
30.21459,75.88389,367.0,0.46,0.63,2025-05-16,713,N,VIIRS,h,2,307.38,8.71,D,0
30.2153,75.88244,355.01,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.55,7.6,D,0
30.21648,75.8871,337.86,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,306.31,7.91,D,0
30.21825,76.43121,338.99,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,296.4,4.4,D,0
30.22378,76.42941,332.64,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,296.15,3.71,D,0
30.22961,76.18018,332.95,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,302.41,1.71,D,0
30.23537,78.51026,334.44,0.32,0.55,2025-05-16,713,N,VIIRS,n,2,302.03,1.98,D,0
30.23845,76.14323,335.97,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,302.7,3.18,D,0
30.23908,75.06417,341.3,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,305.46,6.31,D,0
30.23967,75.06731,347.62,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,305.73,6.57,D,0
30.24404,76.14137,347.65,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,303.04,3.18,D,0
30.24841,76.35995,341.84,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,294.73,10.15,D,0
30.24972,76.16384,335.68,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,302.69,3.2,D,0
30.25072,75.59733,334.04,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,302.21,1.66,D,0
30.25085,76.16832,342.07,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,301.17,3.2,D,0
30.25279,75.59786,334.05,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,302.79,2.23,D,0
30.2546,75.09829,338.95,0.5,0.66,2025-05-16,713,N,VIIRS,n,2,305.18,3.37,D,0
30.25497,75.10156,333.83,0.5,0.66,2025-05-16,713,N,VIIRS,l,2,304.64,2.58,D,0
30.25604,75.52168,334.25,0.48,0.64,2025-05-16,713,N,VIIRS,n,2,302.1,2.39,D,0
30.25852,75.52192,332.87,0.48,0.64,2025-05-16,713,N,VIIRS,n,2,301.55,2.45,D,0
30.27035,75.98076,344.89,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,305.03,6.03,D,0
30.27199,76.46584,330.2,0.42,0.61,2025-05-16,713,N,VIIRS,n,2,297.5,2.52,D,0
30.27368,75.0974,352.33,0.5,0.66,2025-05-16,713,N,VIIRS,n,2,306.18,7.23,D,0
30.27469,75.85377,337.33,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,305.57,5.69,D,0
30.27755,75.3371,348.88,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,305.25,6.52,D,0
30.27995,76.33154,333.53,0.43,0.62,2025-05-16,713,N,VIIRS,n,2,295.22,6.59,D,0
30.28212,76.12384,347.21,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,303.4,5.95,D,0
30.28287,76.1245,344.91,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,303.11,5.44,D,0
30.28668,75.80396,336.25,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,304.91,3.19,D,0
30.28683,75.92533,346.63,0.45,0.63,2025-05-16,713,N,VIIRS,n,2,304.73,5.66,D,0
30.28992,75.26185,336.11,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.56,4.03,D,0
30.29049,75.25813,341.16,0.49,0.65,2025-05-16,713,N,VIIRS,n,2,304.79,4.79,D,0
30.29065,75.75002,338.24,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,305.34,3.46,D,0
30.29141,76.06288,339.37,0.44,0.63,2025-05-16,713,N,VIIRS,n,2,302.66,2.85,D,0
30.29179,75.75103,337.95,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,305.77,2.62,D,0
30.29204,74.74898,338.09,0.53,0.67,2025-05-16,713,N,VIIRS,l,2,309.18,3.84,D,0
30.29361,75.12419,334.26,0.5,0.66,2025-05-16,713,N,VIIRS,l,2,305.36,1.98,D,0
30.29712,74.93866,341.06,0.51,0.66,2025-05-16,713,N,VIIRS,n,2,308.16,4.42,D,0
30.2993,75.59149,350.79,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,304.14,6.95,D,0
30.30115,75.17727,334.58,0.5,0.66,2025-05-16,713,N,VIIRS,n,2,304.51,3.94,D,0
30.3018,75.60112,351.09,0.47,0.64,2025-05-16,713,N,VIIRS,n,2,302.5,9.02,D,0
30.30959,76.08635,334.69,0.44,0.62,2025-05-16,713,N,VIIRS,n,2,302.94,2.94,D,0
30.31634,75.70541,335.16,0.46,0.64,2025-05-16,713,N,VIIRS,n,2,304.61,1.85,D,0
30.3175,74.63023,341.79,0.53,0.67,2025-05-16,713,N,VIIRS,l,2,311.94,7.02,D,0
30.31785,75.46882,332.76,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,301.32,4.5,D,0
30.31881,74.62702,341.51,0.53,0.67,2025-05-16,713,N,VIIRS,n,2,311.14,5.34,D,0
30.31911,75.47372,350.87,0.48,0.65,2025-05-16,713,N,VIIRS,n,2,302.73,7.55,D,0
30.32001,75.79141,353.79,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,307.49,7.04,D,0
30.32084,75.79248,354.77,0.46,0.63,2025-05-16,713,N,VIIRS,n,2,307.12,8.55,D,0
